"","column_label","p","label","split"
"CHEMBL1201336:D012005","4",0.000798034860374538,0,1
"CHEMBL1201341:D000076385","4",0.000576178143474612,0,2
"CHEMBL1201341:D001749","4",0.0011038175202645,0,3
"CHEMBL1201341:D002764","4",0.000777669555054513,0,4
"CHEMBL1201341:D003680","4",0.00944962805332937,0,5
"CHEMBL1201341:D005242","4",0.003082586660303,0,1
"CHEMBL1201341:D006177","4",0.00086822585738521,0,2
"CHEMBL1201341:D006548","4",0.00130746781004469,0,3
"CHEMBL1201341:D008113","4",0.000670198531901515,0,4
"CHEMBL1201341:D010437","4",0.00076257549705502,0,5
"CHEMBL1201341:D011030","4",0.000792294119419234,0,1
"CHEMBL1201341:D012005","4",0.025997512077065,0,2
"CHEMBL1201341:D014060","4",0.00366818470989028,0,3
"CHEMBL1201341:D055623","4",0.000683009707724741,0,4
"CHEMBL1201342:D001281","4",0.00371488705795962,0,5
"CHEMBL1201342:D002764","4",0.00150705264010168,0,1
"CHEMBL1201342:D006177","4",0.000765336232689703,0,2
"CHEMBL1201342:D008228","4",0.00527138183308564,0,3
"CHEMBL1201342:D010538","4",0.00111577040573179,0,4
"CHEMBL1201342:D011111","4",0.00454707519264847,0,5
"CHEMBL1201342:D012393","4",0.000882921466639795,0,1
"CHEMBL1201345:D000505","4",0.00182133587634838,0,2
"CHEMBL1201345:D001714","4",0.0170737103060629,0,3
"CHEMBL1201345:D005348","4",0.0122581081077096,0,4
"CHEMBL1201345:D007037","4",0.0112616030360696,0,5
"CHEMBL1201345:D008268","4",0.000908291817509349,0,1
"CHEMBL1201345:D010024","4",0.00183392877897086,0,2
"CHEMBL1201345:D012626","4",0.000710650434959273,0,3
"CHEMBL1201345:D014029","4",0.0349915477786288,0,4
"CHEMBL1201345:D017098","4",0.00102150977467863,0,5
"CHEMBL1201346:D000647","4",0.000875285154708586,0,1
"CHEMBL1201346:D005901","4",0.000398740817627691,0,2
"CHEMBL1201346:D008881","4",0.000541176245031504,0,3
"CHEMBL1201346:D011030","4",0.000865919144560608,0,4
"CHEMBL1201346:D012893","4",0.000744487219108172,0,5
"CHEMBL1201346:D014717","4",0.000736369506493589,0,1
"CHEMBL1201353:D000647","4",0.000911000003270754,0,2
"CHEMBL1201353:D002543","4",0.000900900535984628,0,3
"CHEMBL1201353:D006177","4",0.000999824757582789,0,4
"CHEMBL1201353:D008268","4",0.00208885278738573,0,5
"CHEMBL1201353:D010001","4",0.000893434443925474,0,1
"CHEMBL1201353:D011030","4",0.00131160022915823,0,2
"CHEMBL1201353:D013575","4",0.00148609251021503,0,3
"CHEMBL1201353:D019966","4",0.00214808750564445,0,4
"CHEMBL1201360:D000647","4",0.00323520660876818,0,5
"CHEMBL1201360:D002543","4",0.0026212154407359,0,1
"CHEMBL1201360:D005705","4",0.00254545243695038,0,2
"CHEMBL1201360:D008113","4",0.00200004901288133,0,3
"CHEMBL1201360:D010538","4",0.00293893256378266,0,4
"CHEMBL1201360:D012893","4",0.00322937593081908,0,5
"CHEMBL1201365:D000076385","4",0.00247205030948954,0,1
"CHEMBL1201365:D001851","4",0.00185345550968651,0,2
"CHEMBL1201365:D003680","4",0.111622447608168,0,3
"CHEMBL1201365:D006177","4",0.00141789157477868,0,4
"CHEMBL1201365:D008010","4",0.00628391096631841,0,5
"CHEMBL1201365:D010001","4",0.116472198614109,0,1
"CHEMBL1201365:D011111","4",0.0207830078366989,0,2
"CHEMBL1201365:D012393","4",0.000808538804357374,0,3
"CHEMBL1201365:D013964","4",0.000900831398429526,0,4
"CHEMBL1201365:D014717","4",0.0013292877738023,0,5
"CHEMBL1201368:D000076385","4",0.00243564767361347,0,1
"CHEMBL1201368:D000505","4",0.0143377860119826,0,2
"CHEMBL1201368:D002764","4",0.00213230558946173,0,3
"CHEMBL1201368:D005348","4",0.00440298833760051,0,4
"CHEMBL1201368:D006547","4",0.00096209211837086,0,5
"CHEMBL1201368:D009260","4",0.0234076421953412,0,1
"CHEMBL1201368:D010996","4",0.00355305562618339,0,2
"CHEMBL1201368:D011472","4",0.00237844272350379,0,3
"CHEMBL1201368:D012878","4",0.00145869128023878,0,4
"CHEMBL1201368:D014029","4",0.00220307857119405,0,5
"CHEMBL1201368:D017098","4",0.000767938832806897,0,1
"CHEMBL1201387:D000076385","4",0.00372117562061243,0,2
"CHEMBL1201387:D001851","4",0.0010057172404538,0,3
"CHEMBL1201387:D005348","4",0.00349475411573772,0,4
"CHEMBL1201387:D007762","4",0.00826046316406852,0,5
"CHEMBL1201387:D009443","4",0.0058304292333213,0,1
"CHEMBL1201387:D011030","4",0.000612534937182413,0,2
"CHEMBL1201387:D012393","4",0.000614111970854455,0,3
"CHEMBL1201387:D014029","4",0.00248883709721177,0,4
"CHEMBL1201388:D000067877","4",0.000553520939649104,0,5
"CHEMBL1201388:D000437","4",0.00125981935481968,0,1
"CHEMBL1201388:D001008","4",0.000801207420191084,0,2
"CHEMBL1201388:D001289","4",0.000629507402568651,0,3
"CHEMBL1201388:D002544","4",0.00127525742721875,0,4
"CHEMBL1201388:D003922","4",0.00186874712068427,0,5
"CHEMBL1201388:D005921","4",0.000674971016232589,0,1
"CHEMBL1201388:D006973","4",0.00788652076306629,0,2
"CHEMBL1201388:D007766","4",0.00156966696654345,0,3
"CHEMBL1201388:D009202","4",0.00178511609369368,0,4
"CHEMBL1201388:D010031","4",0.000789068242332265,0,5
"CHEMBL1201388:D012393","4",0.000916657592787191,0,1
"CHEMBL1201388:D013345","4",0.0675694900101102,0,2
"CHEMBL1201388:D014029","4",0.000502624391782117,0,3
"CHEMBL1201388:D015228","4",0.000759227472806408,0,4
"CHEMBL1201388:D016883","4",0.00888284351883402,0,5
"CHEMBL1201388:D050197","4",0.00117922648200577,0,1
"CHEMBL1201389:D000067877","4",0.000901286092788987,0,2
"CHEMBL1201389:D000437","4",0.00104026192786359,0,3
"CHEMBL1201389:D000856","4",0.00102225082923798,0,4
"CHEMBL1201389:D001172","4",0.00101669063591567,0,5
"CHEMBL1201389:D001943","4",0.000857367991122982,0,1
"CHEMBL1201389:D002349","4",0.000767105589400713,0,2
"CHEMBL1201389:D002769","4",0.000785374370893388,0,3
"CHEMBL1201389:D003556","4",0.0007958643921602,0,4
"CHEMBL1201389:D004381","4",0.00141717477106794,0,5
"CHEMBL1201389:D004941","4",0.00214261071150642,0,1
"CHEMBL1201389:D006042","4",0.00156285915394058,0,2
"CHEMBL1201389:D006471","4",0.00198948380594777,0,3
"CHEMBL1201389:D006627","4",0.00104583323323304,0,4
"CHEMBL1201389:D007018","4",0.00106115832478298,0,5
"CHEMBL1201389:D007676","4",0.000688386668691238,0,1
"CHEMBL1201389:D008175","4",0.00117736626211412,0,2
"CHEMBL1201389:D009202","4",0.000897637152401577,0,3
"CHEMBL1201389:D009765","4",0.00111584271288789,0,4
"CHEMBL1201389:D010195","4",0.000882153174813057,0,5
"CHEMBL1201389:D011141","4",0.00215641229258137,0,1
"CHEMBL1201389:D012005","4",0.00114009899325865,0,2
"CHEMBL1201389:D013167","4",0.000990961869214156,0,3
"CHEMBL1201389:D013964","4",0.0011039961199717,0,4
"CHEMBL1201389:D015212","4",0.000873523627686096,0,5
"CHEMBL1201389:D016883","4",0.000869978783837444,0,1
"CHEMBL1201389:D034381","4",0.00111521979566104,0,2
"CHEMBL1201389:D065631","4",0.00114126969926991,0,3
"CHEMBL1201390:D000419","4",0.000940955161981506,0,4
"CHEMBL1201390:D000856","4",0.000911665843815048,0,5
"CHEMBL1201390:D001851","4",0.0116011672426894,0,1
"CHEMBL1201390:D002764","4",0.000613128084181965,0,2
"CHEMBL1201390:D005348","4",0.00179162178576996,0,3
"CHEMBL1201390:D006429","4",0.00577227074716984,0,4
"CHEMBL1201390:D008113","4",0.000857587645428417,0,5
"CHEMBL1201390:D009443","4",0.00380812865544202,0,1
"CHEMBL1201390:D010538","4",0.00107126206656036,0,2
"CHEMBL1201390:D012005","4",0.00100742790408961,0,3
"CHEMBL1201390:D013575","4",0.00201126990789411,0,4
"CHEMBL1201390:D050197","4",0.00146745906765926,0,5
"CHEMBL1201392:D000380","4",0.0015854928258395,0,1
"CHEMBL1201392:D000647","4",0.000805334927477085,0,2
"CHEMBL1201392:D001714","4",0.194213968043168,0,3
"CHEMBL1201392:D002546","4",0.00202396640570883,0,4
"CHEMBL1201392:D003863","4",0.0127040080053425,0,5
"CHEMBL1201392:D006327","4",0.000971529612660572,0,1
"CHEMBL1201392:D007319","4",0.000648633816700214,0,2
"CHEMBL1201392:D009202","4",0.00127474634582979,0,3
"CHEMBL1201392:D010024","4",0.0236373187239782,0,4
"CHEMBL1201392:D011111","4",0.00143589018595572,0,5
"CHEMBL1201392:D013345","4",0.000971227027247279,0,1
"CHEMBL1201392:D017098","4",0.00121204756404847,0,2
"CHEMBL1201405:D000076385","4",0.00374161232120936,0,3
"CHEMBL1201405:D001851","4",0.00133207680790574,0,4
"CHEMBL1201405:D005348","4",0.00394209767394496,0,5
"CHEMBL1201405:D007762","4",0.00748992244180577,0,1
"CHEMBL1201405:D009443","4",0.0069089702269835,0,2
"CHEMBL1201405:D011030","4",0.000606413425034534,0,3
"CHEMBL1201405:D012393","4",0.000649042920351203,0,4
"CHEMBL1201405:D014029","4",0.00246811984350283,0,5
"CHEMBL1201414:D000076385","4",0.00103833440739478,0,1
"CHEMBL1201414:D001943","4",0.000781166792723172,0,2
"CHEMBL1201414:D008010","4",0.00104458327997,0,3
"CHEMBL1201414:D012626","4",0.000971243946447964,0,4
"CHEMBL1201414:D017098","4",0.15172582088292,0,5
"CHEMBL1201438:D000419","4",0.000986669165143816,0,1
"CHEMBL1201438:D001714","4",0.000693526935118722,0,2
"CHEMBL1201438:D003680","4",0.00418304740197013,0,3
"CHEMBL1201438:D006429","4",0.00802224754315181,0,4
"CHEMBL1201438:D009443","4",0.00219042010020864,0,5
"CHEMBL1201438:D010689","4",0.00198740452503969,0,1
"CHEMBL1201438:D012893","4",0.00110966971134426,0,2
"CHEMBL1201438:D014029","4",0.0137344054575073,0,3
"CHEMBL1201460:D000076385","4",0.00117046788033059,0,4
"CHEMBL1201460:D001943","4",0.000826531998653601,0,5
"CHEMBL1201460:D008010","4",0.00104922333355362,0,1
"CHEMBL1201460:D012626","4",0.00086119527541662,0,2
"CHEMBL1201460:D017098","4",0.151680312662954,0,3
"CHEMBL1201464:D000647","4",0.00108468148494697,0,4
"CHEMBL1201464:D003424","4",0.0112212257446771,0,5
"CHEMBL1201464:D006429","4",0.00167381627395533,0,1
"CHEMBL1201464:D008228","4",0.000847340838702567,0,2
"CHEMBL1201464:D010001","4",0.000900317295854617,0,3
"CHEMBL1201464:D011030","4",0.00099120496511425,0,4
"CHEMBL1201464:D012005","4",0.000656180989784775,0,5
"CHEMBL1201464:D013575","4",0.00923825309787786,0,1
"CHEMBL1201464:D017098","4",0.000622980162336694,0,2
"CHEMBL1201473:D001943","4",0.00523711000813573,0,3
"CHEMBL1201473:D005705","4",0.00112894952494488,0,4
"CHEMBL1201473:D010001","4",0.00122825821803581,0,5
"CHEMBL1201473:D012005","4",0.000565418218660772,0,1
"CHEMBL1201473:D017098","4",0.00064914190553862,0,2
"CHEMBL1201476:D001714","4",0.000595677520639284,0,3
"CHEMBL1201476:D003424","4",0.000615602748293309,0,4
"CHEMBL1201476:D005705","4",0.0072912990485536,0,5
"CHEMBL1201476:D007037","4",0.00110017242540562,0,1
"CHEMBL1201476:D009260","4",0.00420752198829666,0,2
"CHEMBL1201476:D010538","4",0.00344155052055785,0,3
"CHEMBL1201476:D011470","4",0.0008463248526304,0,4
"CHEMBL1201476:D012626","4",0.000711785988218122,0,5
"CHEMBL1201476:D013964","4",0.00096956275935523,0,1
"CHEMBL1201476:D017098","4",0.119166092176848,0,2
"CHEMBL1201479:D000505","4",0.000773784215134095,0,3
"CHEMBL1201479:D002349","4",0.00084720439369566,0,4
"CHEMBL1201479:D002546","4",0.0113635492442638,0,5
"CHEMBL1201479:D005901","4",0.000806816145183043,0,1
"CHEMBL1201479:D008228","4",0.000890302576040947,0,2
"CHEMBL1201479:D009798","4",0.00093589342352927,0,3
"CHEMBL1201479:D011111","4",0.00503404844742588,0,4
"CHEMBL1201479:D013118","4",0.00104429638064775,0,5
"CHEMBL1201479:D014717","4",0.000867634693650265,0,1
"CHEMBL1201479:D017098","4",0.000994146500225069,0,2
"CHEMBL1201492:D001289","4",0.000820965055264245,0,3
"CHEMBL1201492:D002294","4",0.000752244861765495,0,4
"CHEMBL1201492:D006042","4",0.000896844658678543,0,5
"CHEMBL1201492:D008175","4",0.000620437804763276,0,1
"CHEMBL1201492:D010031","4",0.00104679831329804,0,2
"CHEMBL1201492:D012852","4",0.000826530435978617,0,3
"CHEMBL1201492:D014820","4",0.000636921155536882,0,4
"CHEMBL1201492:D019226","4",0.000593869818195238,0,5
"CHEMBL1201497:D000076385","4",0.00216085168896571,0,1
"CHEMBL1201497:D002764","4",0.00285646061952667,0,2
"CHEMBL1201497:D006547","4",0.000665641341153757,0,3
"CHEMBL1201497:D010538","4",0.0014092454756442,0,4
"CHEMBL1201497:D012393","4",0.00103551341868291,0,5
"CHEMBL1201506:D000083242","4",0.00257759948663637,0,1
"CHEMBL1201506:D001281","4",0.00166294368246878,0,2
"CHEMBL1201506:D002544","4",0.00268182326188385,0,3
"CHEMBL1201506:D003863","4",0.00314775023691422,0,4
"CHEMBL1201506:D006177","4",0.00160518320745901,0,5
"CHEMBL1201506:D008010","4",0.00241645803392299,0,1
"CHEMBL1201506:D009290","4",0.00962514462068365,0,2
"CHEMBL1201506:D011030","4",0.0324970343033068,0,3
"CHEMBL1201506:D012891","4",0.00369364681780039,0,4
"CHEMBL1201506:D014717","4",0.00221601571283849,0,5
"CHEMBL1201513:D000544","4",0.000421243922823046,0,1
"CHEMBL1201513:D001851","4",0.00387936618702758,0,2
"CHEMBL1201513:D005705","4",0.000637101881860402,0,3
"CHEMBL1201513:D007762","4",0.00538647329321536,0,4
"CHEMBL1201513:D009260","4",0.00344540780230526,0,5
"CHEMBL1201513:D011030","4",0.000809807507560436,0,1
"CHEMBL1201513:D012878","4",0.00244831436069297,0,2
"CHEMBL1201513:D014060","4",0.00207299766352351,0,3
"CHEMBL1201513:D019966","4",0.00270348497110472,0,4
"CHEMBL1201516:D001008","4",0.000877241748356846,0,5
"CHEMBL1201516:D003731","4",0.00080172544634642,0,1
"CHEMBL1201516:D006429","4",0.00204058195799748,0,2
"CHEMBL1201516:D008010","4",0.000790477379946728,0,3
"CHEMBL1201516:D010001","4",0.000849849726859864,0,4
"CHEMBL1201516:D012393","4",0.00112111083207353,0,5
"CHEMBL1201516:D013575","4",0.00145763423631557,0,1
"CHEMBL1201516:D015837","4",0.00227542970893736,0,2
"CHEMBL1201533:D000419","4",0.00106972153076618,0,3
"CHEMBL1201533:D003324","4",0.000863711419921849,0,4
"CHEMBL1201533:D006327","4",0.00122591830179378,0,5
"CHEMBL1201533:D011030","4",0.00103019303975989,0,1
"CHEMBL1201533:D013771","4",0.00105003022446813,0,2
"CHEMBL1201533:D050197","4",0.000845074005615661,0,3
"CHEMBL1201558:D000380","4",0.00173026585709379,0,4
"CHEMBL1201558:D001281","4",0.0711497795454613,0,5
"CHEMBL1201558:D002764","4",0.000603682372408552,0,1
"CHEMBL1201558:D006177","4",0.00184395646209663,0,2
"CHEMBL1201558:D008881","4",0.00172321476007008,0,3
"CHEMBL1201558:D010538","4",0.00086668961918636,0,4
"CHEMBL1201558:D012393","4",0.000920276172096065,0,5
"CHEMBL1201558:D013771","4",0.000916728781480356,0,1
"CHEMBL1201558:D051436","4",0.000684098272458518,0,2
"CHEMBL1201561:D000419","4",0.000969072196358686,0,3
"CHEMBL1201561:D001714","4",0.000715361431624844,0,4
"CHEMBL1201561:D003680","4",0.0042570654622169,0,5
"CHEMBL1201561:D006429","4",0.0084401322575953,0,1
"CHEMBL1201561:D009443","4",0.00228941314245421,0,2
"CHEMBL1201561:D010689","4",0.00194003633658047,0,3
"CHEMBL1201561:D012893","4",0.00102156370246157,0,4
"CHEMBL1201561:D014029","4",0.0137688131286844,0,5
"CHEMBL1201565:D000076385","4",0.000970024080865064,0,1
"CHEMBL1201565:D000647","4",0.00133894752230302,0,2
"CHEMBL1201565:D001714","4",0.00097153155716068,0,3
"CHEMBL1201565:D002280","4",0.00348569752697751,0,4
"CHEMBL1201565:D003680","4",0.00202761712608637,0,5
"CHEMBL1201565:D005705","4",0.00159361074624585,0,1
"CHEMBL1201565:D006484","4",0.000882831790922523,0,2
"CHEMBL1201565:D008175","4",0.00088418088799566,0,3
"CHEMBL1201565:D009260","4",0.00905721600191366,0,4
"CHEMBL1201565:D009798","4",0.000907207812531839,0,5
"CHEMBL1201565:D010689","4",0.00210646768411329,0,1
"CHEMBL1201565:D011565","4",0.000697034666992113,0,2
"CHEMBL1201565:D012852","4",0.000835699241153134,0,3
"CHEMBL1201565:D013771","4",0.00108248647286547,0,4
"CHEMBL1201565:D014581","4",0.000826764282927306,0,5
"CHEMBL1201565:D015352","4",0.00103506952095679,0,1
"CHEMBL1201565:D019966","4",0.00458570800866992,0,2
"CHEMBL1201566:D000076385","4",0.00111541938404426,0,3
"CHEMBL1201566:D000647","4",0.0013776723492241,0,4
"CHEMBL1201566:D001714","4",0.00102504447059186,0,5
"CHEMBL1201566:D002280","4",0.00368592750054571,0,1
"CHEMBL1201566:D003680","4",0.00217130870949903,0,2
"CHEMBL1201566:D005705","4",0.00141336434262162,0,3
"CHEMBL1201566:D006484","4",0.000926816778248928,0,4
"CHEMBL1201566:D008175","4",0.000748019284134611,0,5
"CHEMBL1201566:D009260","4",0.00806866919133986,0,1
"CHEMBL1201566:D009798","4",0.000890778545539301,0,2
"CHEMBL1201566:D010689","4",0.0019383481094736,0,3
"CHEMBL1201566:D011565","4",0.000769127914935158,0,4
"CHEMBL1201566:D012852","4",0.000956339773505814,0,5
"CHEMBL1201566:D013771","4",0.000943832055689138,0,1
"CHEMBL1201566:D014581","4",0.000883516242431966,0,2
"CHEMBL1201566:D015352","4",0.00104217672460643,0,3
"CHEMBL1201566:D019966","4",0.00507578617289376,0,4
"CHEMBL1201570:D000075224","4",0.00392032171263781,0,5
"CHEMBL1201570:D000647","4",0.000719414490861226,0,1
"CHEMBL1201570:D002761","4",0.180102469702663,0,2
"CHEMBL1201570:D003680","4",0.00164625243471054,0,3
"CHEMBL1201570:D006429","4",0.00742521374620477,0,4
"CHEMBL1201570:D009260","4",0.00395248461497984,0,5
"CHEMBL1201570:D010689","4",0.00657265078310811,0,1
"CHEMBL1201570:D012005","4",0.000541201079103763,0,2
"CHEMBL1201570:D013575","4",0.00165616870591557,0,3
"CHEMBL1201570:D014060","4",0.00406342233631626,0,4
"CHEMBL1201572:D000076385","4",0.0010083423646124,0,5
"CHEMBL1201572:D000544","4",0.00157352277123078,0,1
"CHEMBL1201572:D001281","4",0.0149312308114725,0,2
"CHEMBL1201572:D002544","4",0.00131006410430771,0,3
"CHEMBL1201572:D003248","4",0.000807735177123717,0,4
"CHEMBL1201572:D005348","4",0.00342330669152663,0,5
"CHEMBL1201572:D006429","4",0.0075297519657582,0,1
"CHEMBL1201572:D007762","4",0.0025028874532381,0,2
"CHEMBL1201572:D009202","4",0.00116316608196439,0,3
"CHEMBL1201572:D010001","4",0.000889131322717772,0,4
"CHEMBL1201572:D011030","4",0.000777715096366735,0,5
"CHEMBL1201572:D012891","4",0.000883972409107626,0,1
"CHEMBL1201572:D013771","4",0.118447658132587,0,2
"CHEMBL1201572:D019966","4",0.00372509194661066,0,3
"CHEMBL1201573:D000647","4",0.00249401214725739,0,4
"CHEMBL1201573:D003680","4",0.00543174832874335,0,5
"CHEMBL1201573:D006429","4",0.00239941845396515,0,1
"CHEMBL1201573:D009260","4",0.00339165467772547,0,2
"CHEMBL1201573:D011111","4",0.00198419114657891,0,3
"CHEMBL1201573:D012893","4",0.00193897268193668,0,4
"CHEMBL1201573:D019966","4",0.00214264530330842,0,5
"CHEMBL1201576:D000083242","4",0.00139033477090865,0,1
"CHEMBL1201576:D000544","4",0.0123916476468496,0,2
"CHEMBL1201576:D000856","4",0.000886435581892602,0,3
"CHEMBL1201576:D001289","4",0.00109343362320447,0,4
"CHEMBL1201576:D002546","4",0.00177841985969313,0,5
"CHEMBL1201576:D003324","4",0.10265185371029,0,1
"CHEMBL1201576:D004381","4",0.00109173208666139,0,2
"CHEMBL1201576:D005348","4",0.00496850216040783,0,3
"CHEMBL1201576:D006177","4",0.00101670559306843,0,4
"CHEMBL1201576:D006548","4",0.000754857743497801,0,5
"CHEMBL1201576:D006973","4",0.000369378872351868,0,1
"CHEMBL1201576:D007319","4",0.000816831921705626,0,2
"CHEMBL1201576:D009202","4",0.00104822177022654,0,3
"CHEMBL1201576:D009443","4",0.0153623813471078,0,4
"CHEMBL1201576:D010300","4",0.00469964974444687,0,5
"CHEMBL1201576:D011030","4",0.000684654335025683,0,1
"CHEMBL1201576:D012393","4",0.000929522651249785,0,2
"CHEMBL1201576:D013313","4",0.000953252150980172,0,3
"CHEMBL1201576:D014012","4",0.00174838247614521,0,4
"CHEMBL1201576:D015155","4",0.00113051473204553,0,5
"CHEMBL1201576:D018798","4",0.000939020915429298,0,1
"CHEMBL1201577:D000075224","4",0.00177277874105252,0,2
"CHEMBL1201577:D000505","4",0.00839553893485732,0,3
"CHEMBL1201577:D001851","4",0.00359156653629267,0,4
"CHEMBL1201577:D003680","4",0.00114410889388044,0,5
"CHEMBL1201577:D006177","4",0.0274767216688368,0,1
"CHEMBL1201577:D008268","4",0.000783246503249551,0,2
"CHEMBL1201577:D009798","4",0.0200909570538938,0,3
"CHEMBL1201577:D011030","4",0.000933233568999103,0,4
"CHEMBL1201577:D012893","4",0.00103144631246121,0,5
"CHEMBL1201577:D014012","4",0.00138459461910137,0,1
"CHEMBL1201577:D017098","4",0.000803515135689233,0,2
"CHEMBL1201580:D000076385","4",0.000850749727723885,0,3
"CHEMBL1201580:D000505","4",0.00528302206241618,0,4
"CHEMBL1201580:D001008","4",0.000985026629113712,0,5
"CHEMBL1201580:D002543","4",0.000681562633803387,0,1
"CHEMBL1201580:D002764","4",0.000659404207364695,0,2
"CHEMBL1201580:D003863","4",0.0122847723914092,0,3
"CHEMBL1201580:D006177","4",0.00102101117374792,0,4
"CHEMBL1201580:D007037","4",0.0114034360989036,0,5
"CHEMBL1201580:D008113","4",0.000748423072406187,0,1
"CHEMBL1201580:D009260","4",0.00383036055741543,0,2
"CHEMBL1201580:D010024","4",0.00702710413506077,0,3
"CHEMBL1201580:D011030","4",0.000601322886492571,0,4
"CHEMBL1201580:D012393","4",0.00090244989046649,0,5
"CHEMBL1201580:D013345","4",0.000780784041076807,0,1
"CHEMBL1201580:D014029","4",0.00246011946055204,0,2
"CHEMBL1201580:D019966","4",0.00383854794646285,0,3
"CHEMBL1201581:D000067877","4",0.000613551291950114,0,4
"CHEMBL1201581:D000152","4",0.00180662949046684,0,5
"CHEMBL1201581:D000505","4",0.00603957576621128,0,1
"CHEMBL1201581:D000787","4",0.000551158244960583,0,2
"CHEMBL1201581:D001172","4",0.239109103081501,1,3
"CHEMBL1201581:D001851","4",0.0142887926225761,0,4
"CHEMBL1201581:D002543","4",0.000643760474708696,0,5
"CHEMBL1201581:D002764","4",0.00070533728269562,0,1
"CHEMBL1201581:D003680","4",0.00158720923611681,0,2
"CHEMBL1201581:D004827","4",0.000909020368614926,0,3
"CHEMBL1201581:D006042","4",0.000784396816321267,0,4
"CHEMBL1201581:D006429","4",0.00766840865456412,0,5
"CHEMBL1201581:D007018","4",0.00092362993727194,0,1
"CHEMBL1201581:D007762","4",0.00234010089233998,0,2
"CHEMBL1201581:D008180","4",0.123522720565559,0,3
"CHEMBL1201581:D009203","4",0.000711704784558405,0,4
"CHEMBL1201581:D009765","4",0.0146410285673654,0,5
"CHEMBL1201581:D010003","4",0.030055271102019,0,1
"CHEMBL1201581:D010538","4",0.000866302734241306,0,2
"CHEMBL1201581:D011470","4",0.0010032559680764,0,3
"CHEMBL1201581:D012163","4",0.000773410406386177,0,4
"CHEMBL1201581:D012852","4",0.0942949984842537,0,5
"CHEMBL1201581:D013167","4",0.266273832613633,1,1
"CHEMBL1201581:D013771","4",0.118977893012459,0,2
"CHEMBL1201581:D014060","4",0.00381068420806741,0,3
"CHEMBL1201581:D015352","4",0.000984455350040068,0,4
"CHEMBL1201581:D020177","4",0.00320261213296854,0,5
"CHEMBL1201581:D065631","4",0.218812533873246,0,1
"CHEMBL1201583:D001281","4",0.000365943231380392,0,2
"CHEMBL1201583:D005705","4",0.000862413280047987,0,3
"CHEMBL1201583:D008268","4",0.000828657301761182,0,4
"CHEMBL1201583:D010538","4",0.00126721091368448,0,5
"CHEMBL1201583:D012893","4",0.000873641079187391,0,1
"CHEMBL1201583:D014029","4",0.000628214670999491,0,2
"CHEMBL1201585:D000075224","4",0.00386098969113584,0,3
"CHEMBL1201585:D000544","4",0.000694164024563889,0,4
"CHEMBL1201585:D001145","4",0.000906553241991561,0,5
"CHEMBL1201585:D002386","4",0.0011248772605043,0,1
"CHEMBL1201585:D002546","4",0.00131119932137064,0,2
"CHEMBL1201585:D003924","4",0.00564518681916321,0,3
"CHEMBL1201585:D006327","4",0.000944422110693887,0,4
"CHEMBL1201585:D007022","4",0.00774421639935627,0,5
"CHEMBL1201585:D008180","4",0.000987238313047924,0,1
"CHEMBL1201585:D009203","4",0.000525799083665357,0,2
"CHEMBL1201585:D010300","4",0.00116037406978198,0,3
"CHEMBL1201585:D012559","4",0.000719541416519573,0,4
"CHEMBL1201585:D013575","4",0.00181104064168897,0,5
"CHEMBL1201585:D014717","4",0.000977244341215062,0,1
"CHEMBL1201585:D015352","4",0.00139199551987409,0,2
"CHEMBL1201585:D020177","4",0.00100564331607272,0,3
"CHEMBL1201585:D051436","4",0.000619508831458856,0,4
"CHEMBL1201589:D000380","4",0.00237574790000511,0,5
"CHEMBL1201589:D001714","4",0.00887695057422056,0,1
"CHEMBL1201589:D005348","4",0.00288450296834529,0,2
"CHEMBL1201589:D006547","4",0.00103699243457879,0,3
"CHEMBL1201589:D009260","4",0.00217194157549335,0,4
"CHEMBL1201589:D010024","4",0.00266426417880889,0,5
"CHEMBL1201589:D011111","4",0.00730281977207372,0,1
"CHEMBL1201589:D013345","4",0.000659757534589286,0,2
"CHEMBL1201589:D014029","4",0.00146750691514535,0,3
"CHEMBL1201593:D000076385","4",0.00106755747360032,0,4
"CHEMBL1201593:D001714","4",0.000692249836461947,0,5
"CHEMBL1201593:D003424","4",0.000641654722498912,0,1
"CHEMBL1201593:D005705","4",0.0057074073471058,0,2
"CHEMBL1201593:D007762","4",0.00295331042893215,0,3
"CHEMBL1201593:D009443","4",0.00728435480555186,0,4
"CHEMBL1201593:D011030","4",0.00585859201247663,0,5
"CHEMBL1201593:D012005","4",0.000723911744751207,0,1
"CHEMBL1201593:D013575","4",0.191519407600797,0,2
"CHEMBL1201593:D014717","4",0.00122482554147951,0,3
"CHEMBL1201594:D000075224","4",0.00270561580305112,0,4
"CHEMBL1201594:D000856","4",0.000693243361445908,0,5
"CHEMBL1201594:D002761","4",0.000637984492262591,0,1
"CHEMBL1201594:D003680","4",0.00591440787361243,0,2
"CHEMBL1201594:D006177","4",0.00062474373025254,0,3
"CHEMBL1201594:D007762","4",0.00524023926975037,0,4
"CHEMBL1201594:D008881","4",0.00120020624821826,0,5
"CHEMBL1201594:D009798","4",0.00087522409426649,0,1
"CHEMBL1201594:D010996","4",0.00216376049562792,0,2
"CHEMBL1201594:D012393","4",0.000847970786839444,0,3
"CHEMBL1201594:D013771","4",0.0738103976596055,0,4
"CHEMBL1201594:D017098","4",0.000684225405341305,0,5
"CHEMBL1201607:D000083242","4",0.000962937520025885,0,1
